,Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count, adjusted_median_price , final_price 
0,Daihatsu,Mira,Automatic,Petrol,2006,4495000,1," 4,495,000 "," 4,225,300 "
1,Daihatsu,Mira,Automatic,Petrol,2007,4674800,0," 4,614,444 "," 4,337,578 "
2,Daihatsu,Mira,Automatic,Petrol,2008,4861792,0," 4,733,889 "," 4,449,856 "
3,Daihatsu,Mira,Automatic,Petrol,2009,5056263.68,0," 4,853,333 "," 4,562,133 "
4,Daihatsu,Mira,Automatic,Petrol,2010,5359639.501,0," 4,972,778 "," 4,674,411 "
5,Daihatsu,Mira,Automatic,Petrol,2011,5681217.871,0," 5,092,222 "," 4,684,844 "
6,Daihatsu,Mira,Automatic,Petrol,2012,6022090.943,0," 5,211,667 "," 4,794,733 "
7,Daihatsu,Mira,Automatic,Petrol,2013,6383416.4,0," 5,331,111 "," 4,904,622 "
8,Daihatsu,Mira,Automatic,Petrol,2014,6766421.384,0," 5,450,556 "," 5,014,511 "
9,Daihatsu,Mira,Automatic,Petrol,2015,5690000,3," 5,570,000 "," 5,124,400 "
10,Daihatsu,Mira,Automatic,Petrol,2016,5450000,3," 5,570,000 "," 5,124,400 "
11,Daihatsu,Mira,Automatic,Petrol,2017,5950000,3," 5,950,000 "," 5,474,000 "
12,Daihatsu,Mira,Automatic,Petrol,2018,6366500,0," 6,116,667 "," 5,627,333 "
13,Daihatsu,Mira,Automatic,Petrol,2019,6812155,0," 6,283,333 "," 5,780,667 "
14,Daihatsu,Mira,Automatic,Petrol,2020,7357127.4,0," 6,450,000 "," 5,934,000 "
15,Daihatsu,Mira,Automatic,Petrol,2021,7945697.592,0," 6,616,667 "," 6,087,333 "
16,Daihatsu,Mira,Automatic,Petrol,2022,8581353.399,0," 6,783,333 "," 6,240,667 "
17,Daihatsu,Mira,Automatic,Petrol,2023,6950000,23," 6,950,000 "," 6,394,000 "
18,Daihatsu,Mira,Automatic,Petrol,2024,7320000,8," 7,320,000 "," 6,734,400 "
19,Daihatsu,Mira,Automatic,Petrol,2025,7975000,2," 7,975,000 "," 7,257,250 "
20,Daihatsu,Other Model,Automatic,Petrol,2023,8900000,3," 8,900,000 "," 8,099,000 "
21,Daihatsu,Other Model,Automatic,Petrol,2024,9450000,17," 9,450,000 "," 8,599,500 "
22,Daihatsu,Other Model,Automatic,Petrol,2025,10345000,2," 10,345,000 "," 9,310,500 "
23,Honda,Vezel,Tiptronic,Hybrid,2018,14500000,1," 14,500,000 "," 13,050,000 "
24,Honda,Vezel,Tiptronic,Hybrid,2019,15660000,0," 16,148,462 "," 14,210,646 "
25,Honda,Vezel,Tiptronic,Hybrid,2020,16912800,0," 17,796,923 "," 15,661,292 "
26,Honda,Vezel,Tiptronic,Hybrid,2021,18265824,0," 19,445,385 "," 17,111,938 "
27,Honda,Vezel,Tiptronic,Hybrid,2022,19727089.92,0," 21,093,846 "," 18,562,585 "
28,Honda,Vezel,Tiptronic,Hybrid,2023,22950000,5," 22,742,308 "," 20,013,231 "
29,Honda,Vezel,Tiptronic,Hybrid,2024,23150000,6," 22,742,308 "," 20,013,231 "
30,Honda,Vezel,Tiptronic,Hybrid,2025,21000000,2," 22,742,308 "," 20,013,231 "
31,Hyundai,Accent,Manual,Petrol,2000,2400000,1," 2,313,750 "," 2,198,063 "
32,Hyundai,Accent,Manual,Petrol,2001,2400000,5," 2,313,750 "," 2,198,063 "
33,Hyundai,Accent,Manual,Petrol,2002,2472000,0," 2,313,750 "," 2,198,063 "
34,Hyundai,Accent,Manual,Petrol,2003,2546160,0," 2,313,750 "," 2,198,063 "
35,Hyundai,Accent,Manual,Petrol,2004,2622544.8,0," 2,313,750 "," 2,198,063 "
36,Hyundai,Accent,Manual,Petrol,2005,2727446.592,0," 2,313,750 "," 2,198,063 "
37,Hyundai,Accent,Manual,Petrol,2006,2055000,2," 2,313,750 "," 2,198,063 "
38,Hyundai,Accent,Automatic,Petrol,2001,2450000,3," 2,450,000 "," 2,327,500 "
39,Hyundai,Grand i10,Automatic,Petrol,2016,5625000,1," 5,625,000 "," 5,175,000 "
40,Hyundai,Grand i10,Automatic,Petrol,2017,6025000,2," 6,025,000 "," 5,543,000 "
41,Hyundai,Grand i10,Automatic,Petrol,2018,6500000,1," 6,500,000 "," 5,980,000 "
42,Hyundai,Grand i10,Automatic,Petrol,2019,6955000,0," 6,800,000 "," 6,256,000 "
43,Hyundai,Grand i10,Automatic,Petrol,2020,7511400,0," 7,100,000 "," 6,532,000 "
44,Hyundai,Grand i10,Automatic,Petrol,2021,8112312,0," 7,400,000 "," 6,808,000 "
45,Hyundai,Grand i10,Automatic,Petrol,2022,8761296.96,0," 7,700,000 "," 7,007,000 "
46,Hyundai,Grand i10,Automatic,Petrol,2023,8000000,1," 8,000,000 "," 7,280,000 "
47,Hyundai,Grand i10,Automatic,Petrol,2024,9439999,7," 9,439,999 "," 8,590,399 "
48,Hyundai,Grand i10,Tiptronic,Petrol,2016,6550000,1," 6,375,000 "," 5,865,000 "
49,Hyundai,Grand i10,Tiptronic,Petrol,2017,6200000,1," 6,375,000 "," 5,865,000 "
50,Hyundai,Grand i10,Tiptronic,Petrol,2018,6634000,0," 6,812,857 "," 6,267,829 "
51,Hyundai,Grand i10,Tiptronic,Petrol,2019,7098380,0," 7,250,714 "," 6,670,657 "
52,Hyundai,Grand i10,Tiptronic,Petrol,2020,7666250.4,0," 7,688,571 "," 6,996,600 "
53,Hyundai,Grand i10,Tiptronic,Petrol,2021,8279550.432,0," 8,126,429 "," 7,395,050 "
54,Hyundai,Grand i10,Tiptronic,Petrol,2022,8941914.467,0," 8,564,286 "," 7,793,500 "
55,Hyundai,Grand i10,Tiptronic,Petrol,2023,9657267.624,0," 9,002,143 "," 8,191,950 "
56,Hyundai,Grand i10,Tiptronic,Petrol,2024,9440000,5," 9,440,000 "," 8,590,400 "
57,Hyundai,Grand i10,Tiptronic,Petrol,2025,9440000,5," 9,440,000 "," 8,590,400 "
58,Hyundai,Other Model,Automatic,Petrol,2000,2200000,1," 2,200,000 "," 2,090,000 "
59,Hyundai,Other Model,Automatic,Petrol,2001,2495000,1," 2,495,000 "," 2,370,250 "
60,Hyundai,Other Model,Automatic,Petrol,2002,2569850,0," 2,569,850 "," 2,441,358 "
61,Hyundai,Other Model,Automatic,Petrol,2003,2646945.5,0," 2,646,946 "," 2,514,598 "
62,Hyundai,Other Model,Automatic,Petrol,2004,2726353.865,0," 2,726,354 "," 2,590,036 "
63,Hyundai,Other Model,Automatic,Petrol,2005,2835408.02,0," 2,835,408 "," 2,693,638 "
64,Hyundai,Other Model,Automatic,Petrol,2006,2948824.34,0," 2,948,824 "," 2,801,383 "
65,Hyundai,Other Model,Automatic,Petrol,2007,3066777.314,0," 3,066,777 "," 2,882,771 "
66,Hyundai,Other Model,Automatic,Petrol,2008,3189448.407,0," 3,189,448 "," 2,998,082 "
67,Hyundai,Other Model,Automatic,Petrol,2009,3317026.343,0," 3,317,026 "," 3,118,005 "
68,Hyundai,Other Model,Automatic,Petrol,2010,3482877.66,0," 3,482,878 "," 3,273,905 "
69,Hyundai,Other Model,Automatic,Petrol,2011,3657021.543,0," 3,657,022 "," 3,437,600 "
70,Hyundai,Other Model,Automatic,Petrol,2012,3839872.62,0," 3,839,873 "," 3,609,480 "
71,Hyundai,Other Model,Automatic,Petrol,2013,4031866.251,0," 4,031,866 "," 3,789,954 "
72,Hyundai,Other Model,Automatic,Petrol,2014,4233459.564,0," 4,233,460 "," 3,979,452 "
73,Hyundai,Other Model,Automatic,Petrol,2015,4487467.137,0," 4,487,467 "," 4,218,219 "
74,Hyundai,Other Model,Automatic,Petrol,2016,4756715.166,0," 4,756,715 "," 4,471,312 "
75,Hyundai,Other Model,Automatic,Petrol,2017,11000000,1," 11,000,000 "," 9,900,000 "
76,Hyundai,Other Model,Manual,Petrol,2003,2175000,1," 2,175,000 "," 2,066,250 "
77,Hyundai,Santa Fe,Automatic,Petrol,2004,3950000,1," 3,950,000 "," 3,713,000 "
78,Hyundai,Santa Fe,Manual,Petrol,2007,7500000,1," 7,500,000 "," 6,825,000 "
79,Hyundai,Santa Fe,Tiptronic,Diesel,2008,7250000,1," 7,250,000 "," 6,670,000 "
80,Hyundai,Santa Fe,Automatic,Diesel,2014,15125000,2," 15,125,000 "," 13,310,000 "
81,Hyundai,Santa Fe,Automatic,Hybrid,2025,35500000,1," 35,500,000 "," 31,240,000 "
82,Hyundai,Santa Fe,Tiptronic,Hybrid,2025,35500000,11," 35,500,000 "," 31,240,000 "
83,Hyundai,Santa Fe,Tiptronic,Petrol,2025,35500000,2," 35,500,000 "," 31,240,000 "
84,Kia,Other Model,Manual,Petrol,2000,1275000,1," 1,275,000 "," 1,211,250 "
85,Kia,Sorento,Automatic,Diesel,2008,6700000,1," 6,700,000 "," 6,164,000 "
86,Kia,Sorento,Automatic,Diesel,2009,7035000,0," 8,758,333 "," 7,970,083 "
87,Kia,Sorento,Automatic,Diesel,2010,7457100,0," 10,816,667 "," 9,735,000 "
88,Kia,Sorento,Automatic,Diesel,2011,12875000,4," 12,875,000 "," 11,587,500 "
89,Kia,Sorento,Automatic,Diesel,2012,14000000,2," 14,000,000 "," 12,600,000 "
90,Kia,Sorento,Automatic,Diesel,2013,17500000,1," 16,750,000 "," 14,740,000 "
91,Kia,Sorento,Automatic,Diesel,2014,16000000,1," 16,750,000 "," 14,740,000 "
92,Kia,Sorento,Automatic,Diesel,2015,24900000,4," 24,900,000 "," 21,912,000 "
93,Kia,Sorento,Automatic,Diesel,2016,26892000,0," 27,600,000 "," 24,288,000 "
94,Kia,Sorento,Automatic,Diesel,2017,29043360,0," 30,300,000 "," 26,664,000 "
95,Kia,Sorento,Automatic,Diesel,2018,33000000,1," 33,000,000 "," 29,040,000 "
96,Kia,Sorento,Automatic,Petrol,2011,12000000,3," 12,000,000 "," 10,800,000 "
97,Kia,Sorento,Tiptronic,Diesel,2012,13500000,1," 13,500,000 "," 12,150,000 "
98,Kia,Sorento,Tiptronic,Diesel,2013,17500000,1," 17,275,000 "," 15,202,000 "
99,Kia,Sorento,Tiptronic,Diesel,2014,17200000,3," 17,275,000 "," 15,202,000 "
100,Kia,Sorento,Tiptronic,Diesel,2015,18576000,0," 23,387,500 "," 20,581,000 "
101,Kia,Sorento,Tiptronic,Diesel,2016,29500000,1," 29,500,000 "," 25,960,000 "
102,Kia,Sorento,Tiptronic,Diesel,2017,30000000,1," 30,000,000 "," 26,400,000 "
103,Kia,Sportage,Automatic,Petrol,2000,2950000,1," 2,950,000 "," 2,802,500 "
104,Kia,Sportage,Automatic,Petrol,2001,3038500,0," 3,615,245 "," 3,398,330 "
105,Kia,Sportage,Automatic,Petrol,2002,3129655,0," 4,280,490 "," 4,023,660 "
106,Kia,Sportage,Automatic,Petrol,2003,3223544.65,0," 4,945,734 "," 4,648,990 "
107,Kia,Sportage,Automatic,Petrol,2004,3320250.99,0," 5,610,979 "," 5,162,101 "
108,Kia,Sportage,Automatic,Petrol,2005,3453061.029,0," 6,276,224 "," 5,774,126 "
109,Kia,Sportage,Automatic,Petrol,2006,3591183.47,0," 6,941,469 "," 6,386,151 "
110,Kia,Sportage,Automatic,Petrol,2007,3734830.809,0," 7,606,713 "," 6,922,109 "
111,Kia,Sportage,Automatic,Petrol,2008,3884224.041,0," 8,271,958 "," 7,527,482 "
112,Kia,Sportage,Automatic,Petrol,2009,4039593.003,0," 8,937,203 "," 8,132,855 "
113,Kia,Sportage,Automatic,Petrol,2010,4241572.653,0," 9,602,448 "," 8,738,227 "
114,Kia,Sportage,Automatic,Petrol,2011,10290000,12," 10,267,692 "," 9,240,923 "
115,Kia,Sportage,Automatic,Petrol,2012,10000000,1," 10,267,692 "," 9,240,923 "
116,Kia,Sportage,Automatic,Petrol,2013,10700000,0," 11,425,769 "," 10,283,192 "
117,Kia,Sportage,Automatic,Petrol,2014,11449000,0," 12,583,846 "," 11,325,462 "
118,Kia,Sportage,Automatic,Petrol,2015,12364920,0," 13,741,923 "," 12,367,731 "
119,Kia,Sportage,Automatic,Petrol,2016,14900000,1," 14,900,000 "," 13,410,000 "
120,Kia,Sportage,Automatic,Diesel,2007,6750000,1," 6,750,000 "," 6,210,000 "
121,Kia,Sportage,Automatic,Diesel,2008,7087500,0," 7,750,000 "," 7,052,500 "
122,Kia,Sportage,Automatic,Diesel,2009,7441875,0," 8,750,000 "," 7,962,500 "
123,Kia,Sportage,Automatic,Diesel,2010,7888387.5,0," 9,750,000 "," 8,872,500 "
124,Kia,Sportage,Automatic,Diesel,2011,8361690.75,0," 10,750,000 "," 9,675,000 "
125,Kia,Sportage,Automatic,Diesel,2012,11750000,1," 11,750,000 "," 10,575,000 "
126,Kia,Sportage,Automatic,Diesel,2013,12572500,0," 11,866,667 "," 10,680,000 "
127,Kia,Sportage,Automatic,Diesel,2014,13452575,0," 11,983,333 "," 10,785,000 "
128,Kia,Sportage,Automatic,Diesel,2015,12100000,2," 12,100,000 "," 10,890,000 "
129,Kia,Sportage,Manual,Petrol,2011,9000000,1," 9,000,000 "," 8,190,000 "
130,Kia,Sportage,Tiptronic,Petrol,2011,10500000,1," 10,500,000 "," 9,450,000 "
131,Mahindra,KUV 100,Manual,Petrol,2020,5250000,1," 5,250,000 "," 4,830,000 "
132,Mahindra,KUV 100,Manual,Petrol,2021,5747500,2," 5,747,500 "," 5,287,700 "
133,Mahindra,KUV 100,Manual,Petrol,2022,6275000,3," 6,275,000 "," 5,773,000 "
134,Mahindra,KUV 100,Automatic,Diesel,2024,6495000,6," 6,495,000 "," 5,975,400 "
135,Mahindra,KUV 100,Automatic,Diesel,2025,6495000,62," 6,495,000 "," 5,975,400 "
136,Mazda,Other Model,Manual,Petrol,1995,1446000,1," 1,446,000 "," 1,373,700 "
137,Mazda,Other Model,Manual,Petrol,1996,1489380,0," 1,489,380 "," 1,414,911 "
138,Mazda,Other Model,Manual,Petrol,1997,1534061.4,0," 1,534,061 "," 1,457,358 "
139,Mazda,Other Model,Manual,Petrol,1998,1580083.242,0," 1,580,083 "," 1,501,079 "
140,Mazda,Other Model,Manual,Petrol,1999,1627485.739,0," 1,627,486 "," 1,546,111 "
141,Mazda,Other Model,Manual,Petrol,2000,1676310.311,0," 1,676,310 "," 1,592,495 "
142,Mazda,Other Model,Manual,Petrol,2001,1726599.621,0," 1,726,600 "," 1,640,270 "
143,Mazda,Other Model,Manual,Petrol,2002,1778397.609,0," 1,778,398 "," 1,689,478 "
144,Mazda,Other Model,Manual,Petrol,2003,1831749.538,0," 1,831,750 "," 1,740,162 "
145,Mazda,Other Model,Manual,Petrol,2004,1886702.024,0," 1,886,702 "," 1,792,367 "
146,Mazda,Other Model,Manual,Petrol,2005,1962170.105,0," 1,962,170 "," 1,864,062 "
147,Mazda,Other Model,Manual,Petrol,2006,2040656.909,0," 2,040,657 "," 1,938,624 "
148,Mazda,Other Model,Manual,Petrol,2007,5875000,1," 5,875,000 "," 5,405,000 "
149,Mazda,Other Model,Tiptronic,Petrol,2009,7200000,1," 7,200,000 "," 6,624,000 "
150,Micro,Other Model,Manual,Petrol,2008,1600000,1," 1,600,000 "," 1,520,000 "
151,Micro,Other Model,Manual,Petrol,2009,1664000,0," 1,664,000 "," 1,580,800 "
152,Micro,Other Model,Manual,Petrol,2010,1747200,0," 1,747,200 "," 1,659,840 "
153,Micro,Other Model,Manual,Petrol,2011,1850000,1," 1,850,000 "," 1,757,500 "
154,Micro,Other Model,Automatic,Petrol,2023,18400000,3," 18,400,000 "," 16,192,000 "
155,Micro,Panda,Manual,Petrol,2011,2175000,4," 2,175,000 "," 2,066,250 "
156,Micro,Panda,Manual,Petrol,2012,2477500,2," 2,477,500 "," 2,353,625 "
157,Micro,Panda,Manual,Petrol,2013,2707500,2," 2,707,500 "," 2,572,125 "
158,Micro,Panda,Manual,Petrol,2014,2847500,2," 2,847,500 "," 2,705,125 "
159,Micro,Panda,Manual,Petrol,2015,2895000,11," 2,895,000 "," 2,750,250 "
160,Micro,Panda,Manual,Petrol,2016,2900000,3," 2,900,000 "," 2,755,000 "
161,Micro,Panda,Manual,Petrol,2017,3190000,1," 3,190,000 "," 2,998,600 "
162,Micro,Rexton,Automatic,Diesel,2008,7700000,4," 7,700,000 "," 7,007,000 "
163,Micro,Rexton,Automatic,Diesel,2009,8085000,0," 8,085,000 "," 7,357,350 "
164,Micro,Rexton,Automatic,Diesel,2010,8570100,0," 8,570,100 "," 7,798,791 "
165,Micro,Rexton,Automatic,Diesel,2011,9084306,0," 9,084,306 "," 8,266,718 "
166,Micro,Rexton,Automatic,Diesel,2012,9629364.36,0," 9,629,364 "," 8,762,722 "
167,Micro,Rexton,Automatic,Diesel,2013,10207126.22,0," 10,207,126 "," 9,186,414 "
168,Micro,Rexton,Automatic,Diesel,2014,10921625.06,0," 10,921,625 "," 9,829,463 "
169,Micro,Rexton,Automatic,Diesel,2015,13825000,2," 13,825,000 "," 12,442,500 "
170,Micro,Rexton,Automatic,Diesel,2016,14000000,2," 14,000,000 "," 12,600,000 "
171,Micro,Rexton,Tiptronic,Diesel,2008,7250000,1," 7,250,000 "," 6,670,000 "
172,Micro,Rexton,Tiptronic,Diesel,2009,7900000,1," 7,900,000 "," 7,189,000 "
173,Mitsubishi,Eclipse Cross,Automatic,Petrol,2018,16950000,2," 16,950,000 "," 14,916,000 "
174,Mitsubishi,Eclipse Cross,Automatic,Petrol,2019,17492500,4," 17,492,500 "," 15,393,400 "
175,Mitsubishi,Eclipse Cross,Automatic,Petrol,2020,18600000,2," 18,600,000 "," 16,368,000 "
176,Mitsubishi,Eclipse Cross,Automatic,Petrol,2021,20088000,0," 18,966,667 "," 16,690,667 "
177,Mitsubishi,Eclipse Cross,Automatic,Petrol,2022,21695040,0," 19,333,333 "," 17,013,333 "
178,Mitsubishi,Eclipse Cross,Automatic,Petrol,2023,19700000,2," 19,700,000 "," 17,336,000 "
179,Mitsubishi,Eclipse Cross,Automatic,Petrol,2024,21500000,1," 21,500,000 "," 18,920,000 "
180,Mitsubishi,Eclipse Cross,Manual,Petrol,2018,19500000,1," 19,500,000 "," 17,160,000 "
181,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2018,15990000,3," 15,990,000 "," 14,071,200 "
182,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2019,19000000,1," 19,000,000 "," 16,720,000 "
183,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2020,20520000,0," 19,625,000 "," 17,270,000 "
184,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2021,22161600,0," 20,250,000 "," 17,820,000 "
185,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2022,23934528,0," 20,875,000 "," 18,370,000 "
186,Mitsubishi,Eclipse Cross,Tiptronic,Petrol,2023,21500000,1," 21,500,000 "," 18,920,000 "
187,Mitsubishi,Lancer,Manual,Petrol,1995,1250000,3," 1,095,000 "," 1,040,250 "
188,Mitsubishi,Lancer,Manual,Petrol,1996,630000,1," 1,095,000 "," 1,040,250 "
189,Mitsubishi,Lancer,Manual,Petrol,1997,648900,0," 1,447,500 "," 1,375,125 "
190,Mitsubishi,Lancer,Manual,Petrol,1998,1800000,1," 1,800,000 "," 1,710,000 "
191,Mitsubishi,Lancer,Manual,Petrol,1999,3800000,1," 3,233,333 "," 3,039,333 "
192,Mitsubishi,Lancer,Manual,Petrol,2000,2950000,2," 3,233,333 "," 3,039,333 "
193,Mitsubishi,Lancer,Manual,Petrol,2001,5600000,1," 5,600,000 "," 5,152,000 "
194,Mitsubishi,Lancer,Manual,Petrol,2002,5824000,0," 7,081,667 "," 6,515,133 "
195,Mitsubishi,Lancer,Manual,Petrol,2003,12750000,1," 8,563,333 "," 7,792,633 "
196,Mitsubishi,Lancer,Manual,Petrol,2004,13387500,0," 8,563,333 "," 7,792,633 "
197,Mitsubishi,Lancer,Manual,Petrol,2005,8575000,2," 8,563,333 "," 7,792,633 "
198,Mitsubishi,Lancer,Manual,Petrol,2006,14500000,1," 8,563,333 "," 7,792,633 "
199,Mitsubishi,Lancer,Manual,Petrol,2007,6000000,1," 8,563,333 "," 7,792,633 "
200,Mitsubishi,Lancer,Manual,Petrol,2008,6300000,0," 8,563,333 "," 7,792,633 "
201,Mitsubishi,Lancer,Manual,Petrol,2009,6615000,0," 8,563,333 "," 7,792,633 "
202,Mitsubishi,Lancer,Manual,Petrol,2010,7011900,0," 8,563,333 "," 7,792,633 "
203,Mitsubishi,Lancer,Manual,Petrol,2011,7432614,0," 8,563,333 "," 7,792,633 "
204,Mitsubishi,Lancer,Manual,Petrol,2012,7878570.84,0," 8,563,333 "," 7,792,633 "
205,Mitsubishi,Lancer,Manual,Petrol,2013,8351285.09,0," 8,563,333 "," 7,792,633 "
206,Mitsubishi,Lancer,Manual,Petrol,2014,8852362.196,0," 8,563,333 "," 7,792,633 "
207,Mitsubishi,Lancer,Manual,Petrol,2015,9472027.55,0," 8,563,333 "," 7,792,633 "
208,Mitsubishi,Lancer,Manual,Petrol,2016,10135069.48,0," 8,563,333 "," 7,792,633 "
209,Mitsubishi,Lancer,Manual,Petrol,2017,10945875.04,0," 8,563,333 "," 7,792,633 "
210,Mitsubishi,Lancer,Manual,Petrol,2018,11821545.04,0," 8,563,333 "," 7,792,633 "
211,Mitsubishi,Lancer,Manual,Petrol,2019,12767268.64,0," 8,563,333 "," 7,792,633 "
212,Mitsubishi,Lancer,Manual,Petrol,2020,980000,1," 8,563,333 "," 7,792,633 "
213,Mitsubishi,Lancer,Automatic,Petrol,2010,11200000,1," 11,200,000 "," 10,080,000 "
214,Mitsubishi,Lancer,Automatic,Petrol,2011,16590000,1," 11,995,000 "," 10,795,500 "
215,Mitsubishi,Lancer,Automatic,Petrol,2012,7400000,1," 11,995,000 "," 10,795,500 "
216,Mitsubishi,Lancer,Automatic,Petrol,2013,7844000,0," 15,792,500 "," 13,897,400 "
217,Mitsubishi,Lancer,Automatic,Petrol,2014,19590000,1," 19,590,000 "," 17,239,200 "
218,Mitsubishi,Montero,Automatic,Diesel,2000,16500000,1," 15,783,333 "," 13,889,333 "
219,Mitsubishi,Montero,Automatic,Diesel,2001,17325000,0," 15,783,333 "," 13,889,333 "
220,Mitsubishi,Montero,Automatic,Diesel,2002,15900000,1," 15,783,333 "," 13,889,333 "
221,Mitsubishi,Montero,Automatic,Diesel,2003,14950000,1," 15,783,333 "," 13,889,333 "
222,Mitsubishi,Montero,Automatic,Diesel,2004,15697500,0," 16,108,000 "," 14,175,040 "
223,Mitsubishi,Montero,Automatic,Diesel,2005,16639350,0," 16,432,667 "," 14,460,747 "
224,Mitsubishi,Montero,Automatic,Diesel,2006,17637711,0," 16,757,333 "," 14,746,453 "
225,Mitsubishi,Montero,Automatic,Diesel,2007,18700000,2," 17,082,000 "," 15,032,160 "
226,Mitsubishi,Montero,Automatic,Diesel,2008,19822000,0," 17,082,000 "," 15,032,160 "
227,Mitsubishi,Montero,Automatic,Diesel,2009,21011320,0," 17,082,000 "," 15,032,160 "
228,Mitsubishi,Montero,Automatic,Diesel,2010,22482112.4,0," 17,082,000 "," 15,032,160 "
229,Mitsubishi,Montero,Automatic,Diesel,2011,16390000,3," 17,082,000 "," 15,032,160 "
230,Mitsubishi,Montero,Automatic,Diesel,2012,16850000,5," 17,082,000 "," 15,032,160 "
231,Mitsubishi,Montero,Automatic,Diesel,2013,26000000,7," 25,875,000 "," 22,770,000 "
232,Mitsubishi,Montero,Automatic,Diesel,2014,25000000,1," 25,875,000 "," 22,770,000 "
233,Mitsubishi,Montero,Automatic,Diesel,2015,29500000,4," 28,300,000 "," 24,904,000 "
234,Mitsubishi,Montero,Automatic,Diesel,2016,23500000,1," 28,300,000 "," 24,904,000 "
235,Mitsubishi,Montero,Automatic,Diesel,2017,29500000,1," 29,500,000 "," 25,960,000 "
236,Mitsubishi,Montero,Automatic,Petrol,2001,11900000,1," 11,900,000 "," 10,710,000 "
237,Mitsubishi,Montero,Automatic,Petrol,2002,14940000,1," 13,281,667 "," 11,953,500 "
238,Mitsubishi,Montero,Automatic,Petrol,2003,12887500,4," 13,281,667 "," 11,953,500 "
239,Mitsubishi,Montero,Automatic,Petrol,2004,13200000,1," 13,281,667 "," 11,953,500 "
240,Mitsubishi,Montero,Automatic,Petrol,2005,15165000,2," 14,760,000 "," 13,284,000 "
241,Mitsubishi,Montero,Automatic,Petrol,2006,13950000,1," 14,760,000 "," 13,284,000 "
242,Mitsubishi,Montero,Automatic,Petrol,2007,19250000,4," 19,250,000 "," 16,940,000 "
243,Mitsubishi,Montero,Automatic,Petrol,2008,20405000,0," 21,111,111 "," 18,577,778 "
244,Mitsubishi,Montero,Automatic,Petrol,2009,21629300,0," 22,972,222 "," 20,215,556 "
245,Mitsubishi,Montero,Automatic,Petrol,2010,23143351,0," 24,833,333 "," 21,853,333 "
246,Mitsubishi,Montero,Automatic,Petrol,2011,24763385.57,0," 26,694,444 "," 23,491,111 "
247,Mitsubishi,Montero,Automatic,Petrol,2012,26496822.56,0," 28,555,556 "," 25,128,889 "
